date,N,P,K,Kelembaban,Suhu,pH,class,label
1669,11,15,37,18,25.1,7.21,2,Selada
1670,11,15,37,19,25.1,4.61,2,Selada
1671,11,15,37,18,25.1,4.34,2,Selada
1672,11,15,37,18,25.1,4.64,2,Selada
1673,11,15,37,22,25.1,7.59,2,Selada
1674,11,15,37,20,25.1,7.67,2,Selada
1675,11,15,37,19,25.1,4.73,2,Selada
1676,11,15,37,19,25.1,5.06,2,Selada
1677,11,15,37,19,25.1,4.78,2,Selada
1678,11,15,37,20,25.1,7.58,2,Selada
1679,11,15,37,19,25.1,5.11,2,Selada
1680,11,15,37,22,25.1,4.71,2,Selada
1681,11,15,37,20,25.1,4.24,2,Selada
1682,11,15,37,18,25.1,7.77,2,Selada
1683,11,15,37,18,25.1,7.78,2,Selada
1684,11,15,37,20,25.1,4.29,2,Selada
1685,11,15,37,19,25.1,5.01,2,Selada
1686,11,15,37,20,25.1,4.42,2,Selada
1687,11,15,37,18,25.1,7.77,2,Selada
1688,11,15,37,19,25.1,7.76,2,Selada
1689,11,15,37,18,25.1,3.88,2,Selada
1690,11,15,37,21,25.1,5.02,2,Selada
1691,11,15,37,19,25.1,4.94,2,Selada
1692,11,15,37,19,25.1,7.76,2,Selada
1693,11,15,37,19,25.1,4.43,2,Selada
1694,11,15,37,18,25.1,4.67,2,Selada
1695,11,15,37,20,25.1,4.69,2,Selada
1696,11,15,37,19,25.1,7.53,2,Selada
1697,11,15,37,22,25.1,4.2,2,Selada
1698,11,15,37,21,25.1,4.72,2,Selada
1699,11,15,37,21,25.1,4.35,2,Selada
1700,11,15,37,18,25.1,7.64,2,Selada
1701,11,15,37,18,25.1,7.75,2,Selada
1702,11,15,37,19,25.1,4.4,2,Selada
1703,11,15,37,18,25.1,4.52,2,Selada
1704,11,15,37,20,25.1,5.7,2,Selada
1705,11,15,37,18,25.1,7.76,2,Selada
1706,11,15,37,18,25.1,7.73,2,Selada
1707,11,15,37,18,25.1,4.4,2,Selada
1708,11,15,37,20,25.1,4.52,2,Selada
1709,11,15,37,18,25.1,4.53,2,Selada
1710,11,15,37,18,25.1,7.56,2,Selada
1711,11,15,37,22,25.1,4.65,2,Selada
1712,11,15,37,18,25.1,4.74,2,Selada
1713,11,15,37,21,25.1,4.5,2,Selada
1714,11,15,37,18,25.1,7.36,2,Selada
1715,11,15,37,21,25.1,3.73,2,Selada
1716,11,15,37,21,25.1,4.81,2,Selada
1717,11,15,37,20,25.1,4.46,2,Selada
1718,11,15,37,19,25.1,7.77,2,Selada
1719,11,15,37,21,25.1,7.69,2,Selada
1720,11,15,37,19,25.1,4.73,2,Selada
1721,11,15,37,19,25.1,4.71,2,Selada
1722,11,15,37,19,25.1,7.77,2,Selada
1723,11,15,37,18,25.1,7.69,2,Selada
1724,11,15,37,18,25.1,4.48,2,Selada
1725,11,15,37,18,25.1,4.81,2,Selada
1726,11,15,37,19,25.1,4.21,2,Selada
1727,11,15,37,20,25.1,7.73,2,Selada
1728,11,15,37,20,25.1,7.65,2,Selada
1729,11,15,37,18,25.1,4.62,2,Selada
1730,11,15,37,18,25.1,5.1,2,Selada
1731,11,15,37,21,25.1,4.67,2,Selada
1732,11,15,37,21,25.1,7.47,2,Selada
1733,11,15,37,22,25.1,3.92,2,Selada
1734,11,15,37,18,25.1,4.2,2,Selada
1735,11,15,37,19,25.1,4.59,2,Selada
1736,11,15,37,19,25.1,7.77,2,Selada
1737,11,15,37,21,25.1,7.38,2,Selada
1738,11,15,37,18,25.1,4.43,2,Selada
1739,11,15,37,18,25.1,4.9,2,Selada
1740,11,15,37,18,25.1,4.82,2,Selada
1741,11,15,37,19,25.1,7.77,2,Selada
1742,11,15,37,19,25.1,7.44,2,Selada
1743,11,15,37,18,25.1,4.87,2,Selada
1744,11,15,37,19,25.1,4.98,2,Selada
1745,11,15,37,21,25.1,4.84,2,Selada
1746,11,15,37,18,25.1,7.76,2,Selada
1747,11,15,37,19,25.1,4.12,2,Selada
1748,11,15,37,19,25.1,4.77,2,Selada
1749,11,15,37,18,25.1,4.48,2,Selada
1750,11,15,37,18,25.1,7.77,2,Selada
1751,11,15,37,20,25.1,7.78,2,Selada
1752,11,15,37,18,25.1,4.17,2,Selada
1753,11,15,37,21,25.1,4.08,2,Selada
1754,11,15,37,19,25.1,5.3,2,Selada
1755,11,15,37,19,25.1,7.77,2,Selada
1756,11,15,37,19,25.1,7.56,2,Selada
1757,11,15,37,18,25.1,4.68,2,Selada
1758,11,15,37,18,25.1,4.81,2,Selada
1759,11,15,37,18,25.1,4.7,2,Selada
1760,11,15,37,20,25.1,7.6,2,Selada
1761,11,15,37,18,25.1,4.29,2,Selada
1762,11,15,37,18,25.1,4.63,2,Selada
1763,11,15,37,18,25.1,5.33,2,Selada
1764,11,15,37,20,25.1,7.77,2,Selada
1765,11,15,37,19,25.1,7.78,2,Selada
1766,11,15,37,18,25.1,3.77,2,Selada
1767,11,15,37,21,25.1,4.4,2,Selada
1768,11,15,37,18,25.1,4.8,2,Selada
1769,11,15,37,20,25.1,7.74,2,Selada
1770,11,15,37,22,25.1,4.47,2,Selada
1771,11,15,37,18,25.1,4.09,2,Selada
1772,11,15,37,21,25.1,4.45,2,Selada
1773,11,15,37,20,25.1,7.77,2,Selada
1774,11,15,37,21,25.1,7.24,2,Selada
1775,11,15,37,19,25.1,4.43,2,Selada
1776,11,15,37,18,25.1,5.05,2,Selada
1777,11,15,37,18,25.1,5.13,2,Selada
1778,11,15,37,19,25.1,7.32,2,Selada
1779,11,15,37,20,25.1,4.69,2,Selada
1780,11,15,37,18,25.1,4.87,2,Selada
1781,11,15,37,22,25.1,4.62,2,Selada
1782,11,15,37,21,25.1,7.6,2,Selada
1783,11,15,37,19,25.1,7.74,2,Selada
1784,11,15,37,19,25.1,4.86,2,Selada
1785,11,15,37,19,25.1,4.83,2,Selada
1786,11,15,37,21,25.1,4.72,2,Selada
1787,11,15,37,19,25.1,7.71,2,Selada
1788,11,15,37,22,25.1,4.73,2,Selada
1789,11,15,37,21,25.1,4.76,2,Selada
1790,11,15,37,18,25.1,4.48,2,Selada
1791,11,15,37,19,25.1,7.42,2,Selada
1792,11,15,37,18,25.1,4.87,2,Selada
1793,11,15,37,20,25.1,4.9,2,Selada
1794,11,15,37,22,25.1,5.33,2,Selada
1795,11,15,37,20,25.1,7.77,2,Selada
1796,11,15,37,18,25.1,7.56,2,Selada
1797,11,15,37,19,25.1,4.44,2,Selada
1798,11,15,37,18,25.1,4.54,2,Selada
1799,11,15,37,18,25.1,4.56,2,Selada
1800,11,15,37,18,25.1,7.76,2,Selada
1801,11,15,39,35,24.57,4.61,3,Bawang Merah
1802,11,15,39,35,24.57,4.37,3,Bawang Merah
1803,11,15,39,36,24.57,4.55,3,Bawang Merah
1804,11,15,39,37,24.57,4.75,3,Bawang Merah
1805,11,15,39,36,24.57,6.65,3,Bawang Merah
1806,11,15,39,34,24.57,4.01,3,Bawang Merah
1807,11,15,39,34,24.57,4.38,3,Bawang Merah
1808,11,15,39,34,24.57,4.46,3,Bawang Merah
1809,11,15,39,35,24.57,6.64,3,Bawang Merah
1810,11,15,39,35,24.57,6.27,3,Bawang Merah
1811,11,15,39,34,24.57,4.46,3,Bawang Merah
1812,11,15,39,37,24.57,4.98,3,Bawang Merah
1813,11,15,39,34,24.57,5.12,3,Bawang Merah
1814,11,15,39,34,24.57,6.32,3,Bawang Merah
1815,11,15,39,34,24.57,4.43,3,Bawang Merah
1816,11,15,39,34,24.57,4.71,3,Bawang Merah
1817,11,15,39,34,24.57,4.68,3,Bawang Merah
1818,11,15,39,34,24.57,6.55,3,Bawang Merah
1819,11,15,39,34,24.57,3.8,3,Bawang Merah
1820,11,15,39,34,24.57,4.95,3,Bawang Merah
1821,11,15,39,34,24.57,4.87,3,Bawang Merah
1822,11,15,39,37,24.57,6.89,3,Bawang Merah
1823,11,15,39,34,24.57,6.38,3,Bawang Merah
1824,11,15,39,37,24.57,4.69,3,Bawang Merah
1825,11,15,39,34,25.1,4.84,3,Bawang Merah
1826,11,15,39,33,24.57,7.32,3,Bawang Merah
1827,11,15,39,37,24.57,6.55,3,Bawang Merah
1828,11,15,39,35,24.57,4.62,3,Bawang Merah
1829,11,15,39,34,24.57,5.03,3,Bawang Merah
1830,11,15,39,34,24.57,4.89,3,Bawang Merah
1831,11,15,39,37,24.57,6.9,3,Bawang Merah
1832,11,15,39,34,24.57,3.84,3,Bawang Merah
1833,11,15,39,34,24.57,5.03,3,Bawang Merah
1834,11,15,39,34,24.57,4.96,3,Bawang Merah
1835,11,15,39,34,24.57,6.87,3,Bawang Merah
1836,11,15,39,36,24.57,6.46,3,Bawang Merah
1837,11,15,39,36,24.57,4.22,3,Bawang Merah
1838,11,15,39,34,24.57,5.32,3,Bawang Merah
1839,11,15,39,35,24.57,5.38,3,Bawang Merah
1840,11,15,39,37,24.57,6.4,3,Bawang Merah
1841,11,15,39,34,24.57,4.19,3,Bawang Merah
1842,11,15,39,35,24.57,5.11,3,Bawang Merah
1843,11,15,39,36,24.57,4.92,3,Bawang Merah
1844,11,15,39,35,24.57,6.61,3,Bawang Merah
1845,11,15,39,34,24.57,4.29,3,Bawang Merah
1846,11,15,39,34,24.57,4.91,3,Bawang Merah
1847,11,15,39,37,24.57,4.94,3,Bawang Merah
1848,11,15,39,34,24.57,6.98,3,Bawang Merah
1849,11,15,39,36,24.57,6.28,3,Bawang Merah
1850,11,15,39,34,24.57,4.4,3,Bawang Merah
1851,11,15,39,35,24.57,5.15,3,Bawang Merah
1852,11,15,39,34,24.57,5.01,3,Bawang Merah
1853,11,15,39,34,24.57,6.51,3,Bawang Merah
1854,11,15,39,34,24.57,4.22,3,Bawang Merah
1855,11,15,39,34,24.57,4.77,3,Bawang Merah
1856,11,15,39,37,24.57,4.76,3,Bawang Merah
1857,11,15,39,34,24.57,6.56,3,Bawang Merah
1858,11,15,39,34,24.57,4.23,3,Bawang Merah
1859,11,15,39,36,24.57,5.01,3,Bawang Merah
1860,11,15,39,34,24.57,4.89,3,Bawang Merah
1861,11,15,39,37,24.57,6.66,3,Bawang Merah
1862,11,15,39,36,24.57,4.33,3,Bawang Merah
1863,11,15,39,34,24.57,4.74,3,Bawang Merah
1864,11,15,39,34,24.57,4.91,3,Bawang Merah
1865,11,15,39,35,25.1,7.11,3,Bawang Merah
1866,11,15,39,37,24.57,6.51,3,Bawang Merah
1867,11,15,39,34,24.57,4.92,3,Bawang Merah
1868,11,15,39,34,24.57,4.77,3,Bawang Merah
1869,11,15,39,35,24.57,5.36,3,Bawang Merah
1870,11,15,39,36,24.57,6.59,3,Bawang Merah
1871,11,15,39,34,24.57,3.86,3,Bawang Merah
1872,11,15,39,36,24.57,5.13,3,Bawang Merah
1873,11,15,39,35,24.57,4.81,3,Bawang Merah
1874,11,15,39,36,25.1,6.93,3,Bawang Merah
1875,11,15,39,36,25.1,6.45,3,Bawang Merah
1876,11,15,39,34,24.57,4.46,3,Bawang Merah
1877,11,15,39,35,25.1,5.09,3,Bawang Merah
1878,11,15,39,37,24.57,5.01,3,Bawang Merah
1879,11,15,39,34,24.57,6.31,3,Bawang Merah
1880,11,15,39,35,24.57,4.29,3,Bawang Merah
1881,11,15,39,34,24.57,4.6,3,Bawang Merah
1882,11,15,39,33,25.1,5.29,3,Bawang Merah
1883,11,15,39,36,24.57,6.48,3,Bawang Merah
1884,11,15,39,34,25.1,4.28,3,Bawang Merah
1885,11,15,39,37,24.57,4.69,3,Bawang Merah
1886,11,15,39,34,25.1,5.08,3,Bawang Merah
1887,11,15,39,34,24.57,7.11,3,Bawang Merah
1888,11,15,39,33,24.57,6.23,3,Bawang Merah
1889,11,15,39,34,25.1,4.56,3,Bawang Merah
1890,11,15,39,34,24.57,4.69,3,Bawang Merah
1891,11,15,39,36,25.1,5.39,3,Bawang Merah
1892,11,15,39,35,25.1,6.58,3,Bawang Merah
1893,11,15,39,33,25.1,4.76,3,Bawang Merah
1894,11,15,39,33,24.57,4.95,3,Bawang Merah
1895,11,15,39,33,25.1,5.34,3,Bawang Merah
1896,11,15,39,34,25.1,6.63,3,Bawang Merah
1897,11,15,39,35,25.1,4.14,3,Bawang Merah
1898,11,15,39,34,24.57,5.02,3,Bawang Merah
1899,11,15,39,33,24.57,4.97,3,Bawang Merah
1900,11,15,39,35,24.57,6.93,3,Bawang Merah
1901,11,15,39,35,24.57,6.33,3,Bawang Merah
1902,11,15,39,34,24.57,4.95,3,Bawang Merah
1903,11,15,39,35,24.57,5.12,3,Bawang Merah
1904,11,15,39,33,24.57,7.37,3,Bawang Merah
1905,11,15,39,34,25.1,6.41,3,Bawang Merah
1906,11,15,39,33,25.1,4.6,3,Bawang Merah
1907,11,15,39,33,24.57,4.69,3,Bawang Merah
1908,11,15,39,33,24.57,4.65,3,Bawang Merah
1909,11,15,39,34,24.57,6.69,3,Bawang Merah
1910,11,15,39,33,25.1,4.34,3,Bawang Merah
1911,11,15,39,34,24.57,4.6,3,Bawang Merah
1912,11,15,39,37,24.57,5.15,3,Bawang Merah
1913,11,15,39,35,25.1,6.8,3,Bawang Merah
1914,11,15,39,37,24.57,6.44,3,Bawang Merah
1915,11,15,39,33,24.57,4.64,3,Bawang Merah
1916,11,15,39,33,24.57,4.69,3,Bawang Merah
1917,11,15,39,33,24.57,7,3,Bawang Merah
1918,11,15,39,34,25.1,6.56,3,Bawang Merah
1919,11,15,39,36,24.57,4.3,3,Bawang Merah
1920,11,15,39,34,24.57,4.66,3,Bawang Merah
1921,11,15,39,37,24.57,4.69,3,Bawang Merah
1922,11,15,39,35,25.1,6.65,3,Bawang Merah
1923,11,15,39,34,24.57,4.57,3,Bawang Merah
1924,11,15,39,35,24.57,5.05,3,Bawang Merah
1925,11,15,39,33,24.57,4.82,3,Bawang Merah
1926,11,15,39,35,25.1,6.89,3,Bawang Merah
1927,11,15,39,35,25.1,4.02,3,Bawang Merah
1928,11,15,39,33,24.57,4.56,3,Bawang Merah
1929,11,15,39,33,24.57,4.76,3,Bawang Merah
1930,11,15,39,35,24.57,7.21,3,Bawang Merah
1931,11,15,39,33,24.57,6.6,3,Bawang Merah
1932,11,15,39,36,24.57,4.44,3,Bawang Merah
1933,11,15,39,33,24.57,4.74,3,Bawang Merah
1934,11,15,39,33,24.57,4.68,3,Bawang Merah
1935,11,15,39,36,24.57,6.76,3,Bawang Merah
1936,11,15,39,37,24.57,4.23,3,Bawang Merah
1937,11,15,39,33,24.57,5.08,3,Bawang Merah
1938,11,15,39,33,24.57,5.04,3,Bawang Merah
1939,11,15,39,36,24.57,6.9,3,Bawang Merah
1940,11,15,39,34,24.57,3.97,3,Bawang Merah
1941,11,15,39,35,24.57,4.49,3,Bawang Merah
1942,11,15,39,35,24.57,4.76,3,Bawang Merah
1943,11,15,39,35,24.57,7.15,3,Bawang Merah
1944,11,15,39,35,24.57,6.61,3,Bawang Merah
1945,11,15,39,34,24.57,4.54,3,Bawang Merah
1946,11,15,39,34,24.57,4.74,3,Bawang Merah
1947,11,15,39,33,24.57,5.26,3,Bawang Merah
1948,11,15,39,34,24.57,6.65,3,Bawang Merah
1949,11,15,39,34,25.1,4.46,3,Bawang Merah
1950,11,15,39,36,24.57,4.7,3,Bawang Merah
1951,11,15,39,33,24.57,4.73,3,Bawang Merah
1952,11,15,39,33,25.1,6.87,3,Bawang Merah
1953,11,15,39,37,24.57,4,3,Bawang Merah
1954,11,15,39,34,24.57,4.58,3,Bawang Merah
1955,11,15,39,33,24.57,4.59,3,Bawang Merah
1956,11,15,39,34,24.57,6.76,3,Bawang Merah
1957,11,15,39,37,24.57,3.8,3,Bawang Merah
1958,11,15,39,34,24.57,4.71,3,Bawang Merah
1959,11,15,39,33,24.57,4.67,3,Bawang Merah
1960,11,15,39,36,24.57,7.07,3,Bawang Merah
1961,11,15,39,36,24.57,6.46,3,Bawang Merah
1962,11,15,39,33,25.1,4.54,3,Bawang Merah
1963,11,15,39,34,24.57,5.31,3,Bawang Merah
1964,11,15,39,33,24.57,4.96,3,Bawang Merah
1965,11,15,39,35,24.57,6.63,3,Bawang Merah
1966,11,15,39,34,24.57,4.12,3,Bawang Merah
1967,11,15,39,37,24.57,4.55,3,Bawang Merah
1968,11,15,39,33,24.57,5.12,3,Bawang Merah
1969,11,15,39,36,24.57,6.83,3,Bawang Merah
1970,11,15,39,33,25.1,6.34,3,Bawang Merah
1971,11,15,39,33,24.57,4.56,3,Bawang Merah
1972,11,15,39,33,24.57,4.89,3,Bawang Merah
1973,11,15,39,36,24.57,5.19,3,Bawang Merah
1974,11,15,39,33,24.57,6.62,3,Bawang Merah
1975,11,15,39,37,24.57,4.36,3,Bawang Merah
1976,11,15,39,36,24.57,4.52,3,Bawang Merah
1977,11,15,39,35,24.57,5.45,3,Bawang Merah
1978,11,15,39,37,24.57,6.93,3,Bawang Merah
1979,11,15,39,36,24.57,6.46,3,Bawang Merah
1980,11,15,39,34,24.57,4.72,3,Bawang Merah
1981,11,15,39,33,24.57,5.13,3,Bawang Merah
1982,11,15,39,35,24.57,4.73,3,Bawang Merah
1983,11,15,39,33,24.57,6.33,3,Bawang Merah
1984,11,15,39,35,24.57,4.25,3,Bawang Merah
1985,11,15,39,33,24.57,4.66,3,Bawang Merah
1986,11,15,39,36,24.57,5.12,3,Bawang Merah
1987,11,15,39,33,24.57,6.87,3,Bawang Merah
1988,11,15,39,33,24.57,4.55,3,Bawang Merah
1989,11,15,39,37,24.57,5.02,3,Bawang Merah
1990,11,15,39,33,24.57,5.16,3,Bawang Merah
1991,11,15,39,33,24.57,7.23,3,Bawang Merah
1992,11,15,39,33,24.57,6.58,3,Bawang Merah
1993,11,15,39,36,24.57,4.85,3,Bawang Merah
1994,11,15,39,34,24.57,4.93,3,Bawang Merah
1995,11,15,39,33,24.57,4.9,3,Bawang Merah
1996,11,15,39,36,25.1,6.83,3,Bawang Merah
1997,11,15,39,33,24.57,4.87,3,Bawang Merah
1998,11,15,39,37,25.1,4.91,3,Bawang Merah
1999,11,15,39,33,25.1,5.19,3,Bawang Merah
2000,11,15,39,34,24.57,6.63,3,Bawang Merah
2001,11,15,39,34,24.57,4.22,3,Bawang Merah
2002,11,15,39,37,24.57,4.5,3,Bawang Merah
2003,11,15,39,35,25.1,4.74,3,Bawang Merah
2004,11,15,39,36,24.57,6.96,3,Bawang Merah
2005,11,15,39,33,24.57,6.45,3,Bawang Merah
2006,11,15,39,33,24.57,4.76,3,Bawang Merah
2007,11,15,39,36,24.57,4.99,3,Bawang Merah
2008,11,15,39,34,24.57,7.36,3,Bawang Merah
2009,11,15,39,33,25.1,6.66,3,Bawang Merah
2010,11,15,39,37,25.1,4.18,3,Bawang Merah
2011,11,15,39,34,25.1,5.03,3,Bawang Merah
2012,11,15,39,33,25.1,4.84,3,Bawang Merah
2013,11,15,39,34,25.1,6.82,3,Bawang Merah
2014,11,15,39,36,24.57,4.43,3,Bawang Merah
2015,11,15,39,33,24.57,4.46,3,Bawang Merah
2016,11,15,39,33,25.1,5.19,3,Bawang Merah
2017,11,15,39,34,25.1,6.87,3,Bawang Merah
2018,11,15,39,35,24.57,6.52,3,Bawang Merah
2019,11,15,39,36,24.57,4.93,3,Bawang Merah
2020,11,15,39,35,24.57,5.12,3,Bawang Merah
2021,11,15,39,36,24.57,4.98,3,Bawang Merah
2022,11,15,39,37,25.1,6.63,3,Bawang Merah
2023,11,15,39,35,25.1,4.72,3,Bawang Merah
2024,11,15,39,34,24.57,4.91,3,Bawang Merah
2025,11,15,39,36,25.1,4.9,3,Bawang Merah
2026,11,15,39,33,24.57,6.54,3,Bawang Merah
2027,11,15,39,34,24.57,4.43,3,Bawang Merah
2028,11,15,39,37,24.57,5.17,3,Bawang Merah
2029,11,15,39,36,24.57,5.2,3,Bawang Merah
2030,11,15,39,33,25.1,6.66,3,Bawang Merah
2031,11,15,39,33,24.57,4.3,3,Bawang Merah
2032,11,15,39,33,25.1,4.69,3,Bawang Merah
2033,11,15,39,36,24.57,4.88,3,Bawang Merah
2034,11,15,39,36,25.1,6.96,3,Bawang Merah
2035,11,15,39,33,25.1,6.5,3,Bawang Merah
2036,11,15,39,35,25.1,5.03,3,Bawang Merah
2037,11,15,39,36,24.57,4.63,3,Bawang Merah
2038,11,15,39,34,24.57,7.29,3,Bawang Merah
2039,11,15,39,36,24.57,6.55,3,Bawang Merah
2040,11,15,39,36,24.57,4.82,3,Bawang Merah
2041,11,15,39,35,24.57,5.23,3,Bawang Merah
2042,11,15,39,35,25.1,4.67,3,Bawang Merah
2043,11,15,39,34,25.1,6.98,3,Bawang Merah
2044,11,15,39,34,25.1,3.91,3,Bawang Merah
2045,11,15,39,34,25.1,4.62,3,Bawang Merah
2046,11,15,39,36,25.1,5.01,3,Bawang Merah
2047,11,15,39,33,25.1,7.35,3,Bawang Merah
2048,11,15,39,35,25.1,6.65,3,Bawang Merah
2049,11,15,39,33,25.1,4.23,3,Bawang Merah
2050,11,15,39,34,25.1,5.17,3,Bawang Merah
2051,11,15,39,33,25.1,5.13,3,Bawang Merah
2052,11,15,39,33,24.57,6.52,3,Bawang Merah
2053,11,15,39,35,24.57,4.46,3,Bawang Merah
2054,11,15,39,35,25.1,4.98,3,Bawang Merah
2055,11,15,39,34,25.1,5.3,3,Bawang Merah
2056,11,15,39,33,24.57,7.01,3,Bawang Merah
2057,11,15,39,33,24.57,4.3,3,Bawang Merah
2058,11,15,39,33,25.1,4.33,3,Bawang Merah
2059,11,15,39,33,25.1,4.81,3,Bawang Merah
2060,11,15,39,33,24.57,7.13,3,Bawang Merah
2061,11,15,39,33,25.1,6.47,3,Bawang Merah
2062,11,15,39,34,25.1,4.9,3,Bawang Merah
2063,11,15,39,34,24.57,4.86,3,Bawang Merah
2064,11,15,39,34,25.1,7.33,3,Bawang Merah
2065,11,15,39,37,25.1,6.76,3,Bawang Merah
2066,11,15,39,34,25.1,4.44,3,Bawang Merah
2067,11,15,39,33,24.57,4.8,3,Bawang Merah
2068,11,15,39,33,25.1,4.76,3,Bawang Merah
2069,11,15,39,33,25.1,6.72,3,Bawang Merah
2070,11,15,39,35,25.1,4.34,3,Bawang Merah
2071,11,15,39,33,25.1,4.46,3,Bawang Merah
2072,11,15,39,35,24.57,4.85,3,Bawang Merah
2073,11,15,39,33,24.57,6.83,3,Bawang Merah
2074,11,15,39,36,24.57,6.51,3,Bawang Merah
2075,11,15,39,33,25.1,4.99,3,Bawang Merah
2076,11,15,39,33,24.57,4.62,3,Bawang Merah
2077,11,15,39,34,25.1,7.4,3,Bawang Merah
2078,11,15,39,33,24.57,6.69,3,Bawang Merah
2079,11,15,39,35,24.57,4.61,3,Bawang Merah
2080,11,15,39,33,24.57,4.95,3,Bawang Merah
2081,11,15,39,37,25.1,5.2,3,Bawang Merah
2082,11,15,39,33,25.1,6.95,3,Bawang Merah
2083,11,15,39,33,24.57,4.36,3,Bawang Merah
2084,11,15,39,35,24.57,4.81,3,Bawang Merah
2085,11,15,39,33,24.57,4.74,3,Bawang Merah
2086,11,15,39,36,25.1,7.08,3,Bawang Merah
2087,11,15,39,35,25.1,6.66,3,Bawang Merah
2088,11,15,39,33,25.1,4.51,3,Bawang Merah
2089,11,15,39,36,25.1,4.67,3,Bawang Merah
2090,11,15,39,34,24.57,5.13,3,Bawang Merah
2091,11,15,39,34,25.1,6.98,3,Bawang Merah
2092,11,15,39,33,25.1,4.23,3,Bawang Merah
2093,11,15,39,33,24.57,5.35,3,Bawang Merah
2094,11,15,39,34,25.1,5.27,3,Bawang Merah
2095,11,15,39,37,24.57,6.87,3,Bawang Merah
2096,11,15,39,33,24.57,6.4,3,Bawang Merah
2097,11,15,39,33,25.1,4.4,3,Bawang Merah
2098,11,15,39,35,25.1,4.74,3,Bawang Merah
2099,11,15,39,33,25.1,7.38,3,Bawang Merah
2100,11,15,39,33,24.57,6.69,3,Bawang Merah
2101,11,15,39,36,24.57,4.64,3,Bawang Merah
2102,11,15,39,33,25.1,5.01,3,Bawang Merah
2103,11,15,39,33,24.57,4.94,3,Bawang Merah
2104,11,15,39,33,25.1,6.73,3,Bawang Merah
2105,11,15,39,36,25.1,4.21,3,Bawang Merah
2106,11,15,39,33,24.57,4.96,3,Bawang Merah
2107,11,15,39,33,24.57,4.79,3,Bawang Merah
2108,11,15,39,33,24.57,6.87,3,Bawang Merah
2109,11,15,39,35,25.1,3.86,3,Bawang Merah
2110,11,15,39,33,24.57,4.96,3,Bawang Merah
2111,11,15,39,33,25.1,5.12,3,Bawang Merah
2112,11,15,39,35,25.1,7.18,3,Bawang Merah
2113,11,15,39,36,25.1,6.63,3,Bawang Merah
2114,11,15,39,33,25.1,4.82,3,Bawang Merah
2115,11,15,39,33,25.1,4.64,3,Bawang Merah
2116,11,15,39,36,25.1,5.23,3,Bawang Merah
2117,11,15,39,33,24.57,6.63,3,Bawang Merah
2118,11,15,39,34,25.1,4.54,3,Bawang Merah
2119,11,15,39,37,25.1,4.95,3,Bawang Merah
2120,11,15,39,33,25.1,5.4,3,Bawang Merah
2121,11,15,39,33,24.57,7.04,3,Bawang Merah
2122,11,15,39,37,25.1,6.43,3,Bawang Merah
2123,11,15,39,33,25.1,4.47,3,Bawang Merah
2124,11,15,39,33,24.57,5.22,3,Bawang Merah
2125,11,15,39,35,24.57,4.81,3,Bawang Merah
2126,11,15,39,33,25.1,6.8,3,Bawang Merah
2127,11,15,39,33,25.1,4.64,3,Bawang Merah
2128,11,15,39,34,25.1,4.75,3,Bawang Merah
2129,11,15,39,33,25.1,5.24,3,Bawang Merah
2130,11,15,39,33,25.1,6.86,3,Bawang Merah
2131,11,15,39,33,25.1,6.49,3,Bawang Merah
2132,11,15,39,33,25.1,5.06,3,Bawang Merah
2133,11,15,39,34,24.57,5,3,Bawang Merah
2134,11,15,39,33,25.1,7.49,3,Bawang Merah
2135,11,15,39,35,25.1,6.76,3,Bawang Merah
2136,11,15,39,36,24.57,4.78,3,Bawang Merah
2137,11,15,39,33,24.57,5.13,3,Bawang Merah
2138,11,15,39,33,24.57,4.94,3,Bawang Merah
2139,11,15,39,33,25.1,6.84,3,Bawang Merah
2140,11,15,39,34,25.1,4.11,3,Bawang Merah
2141,11,15,39,35,25.1,5.14,3,Bawang Merah
2142,11,15,39,33,25.1,4.73,3,Bawang Merah
2143,11,15,39,35,25.1,7.1,3,Bawang Merah
2144,11,15,39,34,25.1,6.59,3,Bawang Merah
2145,11,15,39,35,25.1,4.4,3,Bawang Merah
2146,11,15,39,36,25.1,5.14,3,Bawang Merah
